"","GSM1045517","GSM1045518","GSM1045519","GSM1045520","GSM1045521","GSM1045522","GSM1045523","GSM1045524","GSM1045525","GSM1045526","GSM1045527","GSM1045528","GSM1045529"
"8136248",5.325434,6.176188,7.88916,5.784261,5.032581,7.29061,5.821381,5.359041,5.168664,5.361375,5.25513,6.004708,6.328632
"8136259",8.55919,8.49845,8.063695,8.307279,7.812262,8.487758,8.685062,8.409732,8.726533,7.982983,8.416366,8.833919,8.507734
"8136281",3.94226,3.884722,3.751316,4.269933,4.143857,3.978992,4.087255,3.411137,3.342422,3.874083,3.721204,3.222256,3.293138
"8136289",6.278534,6.933171,6.599221,6.573817,6.446229,6.58057,6.336273,5.837635,6.056862,6.308427,5.919402,5.945414,6.104674
"8136291",2.480328,2.480328,2.316482,2.276221,2.470313,2.480328,2.081366,2.645425,2.684492,2.675184,2.276163,2.480328,2.533288
"8136293",8.605735,8.500197,8.388123,8.870218,8.041553,8.929603,8.774693,8.861791,8.656685,8.667645,8.375394,8.814729,8.733249
"8136315",4.012443,3.878181,4.074938,3.810081,4.253849,3.886696,4.028852,3.686473,3.695735,3.760471,3.886696,3.666364,3.771004
"8136336",2.848742,3.055894,3.451797,3.02212,3.123742,2.885774,2.723816,3.464099,2.695106,3.518334,2.872365,2.94714,2.646686
"8136341",7.69687,7.875746,7.82061,7.922992,8.011833,7.685474,7.590009,8.294243,8.371849,8.135116,9.005197,8.97298,8.282501
"8136347",11.56328,10.82143,11.52433,11.41104,11.27631,12.14169,11.30156,9.973641,11.76123,11.86001,11.67686,11.71264,11.76859
"8136370",2.945344,2.935644,2.862713,2.952535,2.726006,2.81636,2.70663,2.832532,2.969628,2.796304,2.635035,2.832532,2.832532
"8136388",5.072927,5.462454,5.317482,6.327527,5.816523,5.412081,5.755655,5.530214,5.317888,4.844369,5.180207,5.030515,5.188976
"8136391",3.747328,3.638213,3.613466,4.013206,3.535483,3.535483,3.975534,3.535483,3.041131,3.535483,3.509594,3.543768,3.334349
"8136401",8.488111,8.749843,7.969187,7.784481,8.002969,8.110579,8.252079,9.246075,9.011195,8.874849,9.130005,9.344795,9.28945
"8136446",3.54392,2.582511,3.371941,3.756384,3.939187,2.775687,2.962319,3.692811,2.491124,2.967124,3.028017,2.671661,3.028017
"8136448",6.148968,7.584427,4.913477,5.428149,7.390605,5.470264,6.012105,7.350349,4.572043,4.985449,5.239316,4.787944,4.473686
"8136457",2.108906,2.30648,2.108015,2.074574,2.111333,2.30648,2.129086,2.632398,2.401892,2.395621,2.30648,2.417994,2.395621
"8136459",3.186664,3.100525,3.615854,3.521283,3.922087,2.930928,3.439717,3.50915,2.895037,3.221686,3.221686,2.870708,3.086732
"8136469",3.551398,2.605302,3.574377,4.014948,3.588529,3.18759,3.262726,3.061462,2.801139,3.262726,3.18759,3.323897,3.262726
"8136471",7.727727,6.87594,5.468322,5.271095,6.688563,6.171406,6.335997,6.380118,4.599345,5.957423,6.173203,5.905753,6.031264
"8136473",7.733007,8.033572,7.947186,6.924707,7.989094,7.43677,7.577381,8.045755,8.302067,8.222456,8.158329,8.621599,8.44973
"8136495",6.373589,6.481204,5.757805,6.350416,5.743226,5.960027,6.310847,6.655,6.484769,5.814242,6.109752,6.666984,6.441971
"8136516",6.379429,6.729259,6.501087,5.736938,6.530409,6.350773,6.293636,6.47568,6.906869,6.61206,6.611252,7.09322,6.986042
"8136535",6.857439,6.744115,7.182127,6.725328,7.069966,7.009566,6.591918,6.414034,6.107496,6.472728,6.465172,6.130943,6.097921
"8136539",8.843748,8.707682,8.504951,8.200014,8.356231,8.734246,8.58649,9.141256,9.345806,9.140923,9.168325,9.314483,9.487426
"8136557",5.447964,5.437532,5.477647,5.499028,5.746621,5.321856,5.681958,5.585003,4.960178,5.447964,5.279751,5.961472,5.215189
"8136576",5.045557,5.00666,5.429323,5.69253,5.298904,5.229156,5.131933,4.995878,5.120419,5.167512,4.708275,4.964526,4.971144
"8136578",2.933018,2.328865,2.640749,2.601412,3.102251,2.457808,2.467116,2.369217,2.408843,2.084696,1.91602,2.408843,2.130282
"8136580",4.596849,4.649429,5.194143,4.868865,4.564522,5.144995,4.611611,4.511115,4.603017,4.690972,4.522815,4.2483,4.246521
"8136587",2.266102,2.147436,2.147436,1.821722,2.177021,2.217974,1.977021,2.147436,2.271802,2.147436,2.04828,2.081477,2.213735
"8136589",6.12279,6.520928,6.608053,6.844752,6.330369,6.237533,6.123165,6.245276,5.743536,6.244895,5.842627,5.915347,6.050092
"8136591",6.196432,5.970668,6.42945,5.840377,6.18322,6.271672,5.92065,7.268758,6.489584,7.171827,6.410726,6.614995,6.483108
"8136602",8.190295,7.732451,7.876204,7.948321,7.681316,8.273267,8.27305,7.945868,7.64919,7.636312,7.902428,7.788795,7.567584
"8136610",2.291989,2.266102,2.184783,2.798553,2.567032,2.330862,2.266102,2.589338,2.113697,2.080367,2.153621,2.27999,2.129177
"8136612",2.711206,2.711206,2.563536,2.624845,2.477006,2.736202,2.89439,2.748366,2.711206,2.792914,2.333992,2.711206,2.756802
"8136614",7.824044,7.894536,7.477579,7.534955,7.412408,7.644288,7.878591,8.35568,8.577243,7.894536,7.894536,8.64775,8.389122
"8136631",8.110102,7.680896,8.157862,8.061426,7.957752,8.153689,8.184346,9.025586,8.805623,8.323895,8.686607,8.874791,8.617639
"8136641",5.255106,4.896901,4.642595,4.823048,4.358886,4.763249,4.630575,4.66772,4.759597,4.700857,4.599831,4.691178,4.720215
"8136645",3.956609,3.376024,3.702716,3.950597,4.146325,4.198635,3.956609,3.702815,4.099986,4.266784,3.99799,3.878461,4.105611
"8136647",4.876677,4.882805,4.642427,4.642427,4.68021,4.642427,4.663269,4.489472,4.607716,4.812926,4.50963,4.491217,4.595645
"8136652",3.222949,3.867394,2.989551,3.563731,2.931539,3.607369,2.838452,4.04121,2.760197,2.479427,2.536874,2.820316,2.38813
"8136654",3.066602,5.211805,4.148786,4.785923,2.69649,4.294129,3.887403,3.910689,2.996585,2.488791,3.064863,2.884637,2.733341
"8136656",2.152482,1.964315,1.826684,1.892757,2.002437,1.867141,2.139546,1.695805,2.225463,1.867141,1.754634,1.832624,1.785078
"8136658",3.727139,3.989064,3.727139,4.373836,3.807127,4.219039,3.933992,3.346397,3.60409,3.209973,3.47523,3.230518,3.780231
"8136660",3.295132,2.846278,3.009911,3.138393,3.235467,3.403169,3.208097,3.03615,2.726268,3.057426,2.827441,2.761726,2.846278
"8136662",3.996687,6.183986,5.538431,4.498446,5.099389,4.794762,4.497449,3.87094,4.079978,3.888549,4.389806,6.635056,5.630175
"8136709",3.479638,4.043206,3.631631,3.595017,3.595017,3.74161,3.48739,3.595017,3.281711,3.650697,3.595017,3.595017,3.595017
"8136727",5.237582,5.313598,5.484444,5.689743,5.330189,5.487442,5.237582,5.21669,4.877677,5.237582,5.013725,4.893983,5.150721
"8136786",2.554143,2.167657,2.145906,2.285143,2.179382,1.767191,1.913357,2.006377,1.739085,1.721174,2.121628,1.752885,1.764329
"8136788",2.940306,2.365386,2.290355,2.353486,2.431807,2.275788,2.49969,2.538085,3.648839,2.85164,2.36368,2.191455,2.425857
"8136790",3.567708,3.244048,4.420082,4.077843,2.530819,4.268522,3.34916,4.19085,4.166537,3.879038,3.719169,3.876847,3.478194
"8136795",4.525496,3.800418,4.37682,4.155526,4.717027,4.547915,4.050341,3.975512,3.579068,4.327151,4.012125,4.184508,3.947397
"8136801",6.263165,5.595702,6.480419,5.599798,5.729997,6.32702,5.249103,6.296684,6.191022,6.065614,5.382786,6.640785,5.721677
"8136807",6.931722,5.597427,6.869674,5.113613,6.661138,6.886928,4.945887,7.148576,6.526369,6.249863,5.45711,7.181677,6.367679
"8136811",5.140453,5.755734,6.158696,6.466386,5.737681,5.81507,5.859731,5.577506,5.367436,5.781426,5.427876,5.097966,5.506268
"8136832",5.083086,4.93979,5.262274,5.798097,5.379257,5.049323,5.299703,4.769375,4.349692,5.187458,5.041429,4.688937,4.845023
"8136837",5.013604,5.025818,5.25495,5.324772,4.816976,5.223806,5.030912,4.724768,5.013604,5.013604,4.719227,4.467397,4.855035
"8136839",3.873389,4.276402,3.852125,4.765804,4.865396,3.854854,5.269818,4.60816,3.5338,3.724714,4.01827,3.799489,3.657652
"8136844",3.747328,3.833551,3.661288,3.751255,3.354695,3.233123,3.354695,3.274487,2.850116,3.255888,3.055734,3.354695,3.348155
"8136846",3.868746,3.075381,3.421964,3.635034,3.658868,3.153373,3.111489,3.194158,3.077266,2.87178,3.262536,3.589095,3.319502
"8136849",9.178362,8.57655,8.772861,9.038226,9.243729,9.007522,8.994883,8.864147,8.353768,8.361736,8.427085,8.444582,8.348985
"8136863",5.272353,5.595819,5.495555,5.207508,5.593407,5.37533,5.2177,4.7634,4.554992,5.210657,5.192645,5.093051,5.145077
"8136869",8.374999,8.60576,7.794584,7.136381,7.960572,8.341373,7.532238,8.351304,8.623456,8.252165,8.325066,8.559137,8.762383
"8136889",5.883387,6.30454,5.934465,5.738749,5.5999,6.201028,5.58536,5.883387,5.925247,5.788195,5.711529,5.867409,5.883387
"8136891",3.274861,3.026333,2.452813,2.377342,2.618291,3.25386,2.265121,2.95334,3.196424,2.793228,2.820412,3.34338,2.941046
"8136893",4.700905,5.19459,5.030775,5.26324,5.540308,4.995989,4.945843,4.699139,4.456099,4.945843,4.875478,4.478993,4.514965
"8136918",11.81886,11.43478,11.93368,11.00069,12.03199,11.29482,11.13532,10.91029,10.92726,11.1365,11.08838,10.55202,10.90201
"8136930",4.348763,4.27014,4.015243,3.856677,3.601158,4.169816,3.841909,3.793298,3.290284,3.58707,3.619928,3.81532,3.81532
"8136932",3.829044,3.78902,3.438472,3.743727,3.053493,3.405941,2.848863,3.089816,3.21476,3.230518,3.661899,3.413074,3.508695
"8136934",5.199253,5.20169,5.054191,5.213269,4.60315,5.208047,4.861043,4.249578,4.507494,4.791928,4.507494,4.169131,4.708511
"8136936",5.02923,4.844535,4.752493,4.762174,4.922473,4.922423,4.958007,4.284491,5.021923,5.4803,5.331425,4.810426,4.927543
"8136938",2.943424,2.695951,2.410805,2.418146,2.533563,2.581927,3.155056,2.006377,2.83193,2.533563,2.54266,2.533563,2.200264
"8136940",6.548663,7.081568,6.86486,6.530303,6.685015,7.196022,7.878591,6.110054,6.110164,6.383347,6.206575,6.091023,6.376057
"8136954",6.87215,7.245242,7.012625,6.850052,7.00946,7.394415,8.213135,6.215256,6.360379,6.594036,6.497263,6.260518,6.711019
"8136961",4.155144,4.231322,4.345825,4.461875,4.004249,4.26465,4.092701,4.16558,3.574732,3.895463,3.935843,4.006639,3.675278
"8136963",4.630575,4.854375,4.956193,4.821034,5.363168,5.054363,4.627396,4.088973,4.442998,4.492533,4.508012,4.181386,4.509935
"8136965",4.158367,4.329021,4.848017,4.577241,4.571723,4.580973,4.350542,4.405797,3.943653,4.676019,4.128236,4.350542,3.529562
"8136967",3.397379,3.756528,3.784812,4.10099,3.707397,3.270118,3.080045,3.140907,2.784354,3.617974,3.07798,3.468649,3.373543
"8136969",3.476695,3.230518,2.691707,2.691707,4.071798,2.728378,2.598858,2.696964,2.511463,3.051163,2.411005,2.450715,2.522012
"8136971",3.251165,4.003464,4.019482,3.620214,4.162622,3.988781,3.581708,3.68942,3.620147,3.25483,3.49742,3.148062,3.501494
"8136973",4.833283,4.794359,4.773211,4.424037,4.363725,4.572884,3.803686,4.265941,3.715065,4.13622,4.201517,3.72073,3.967957
"8136975",3.285887,3.770122,3.050224,3.93294,4.38153,3.675991,3.1341,2.698409,3.205544,3.145247,3.051038,2.783651,3.089187
"8136977",4.323631,3.965199,4.042276,3.83298,4.280483,4.120375,4.006024,3.518329,3.381292,3.791754,3.548474,3.747328,3.576864
"8136979",2.87028,2.87028,2.834727,2.87028,2.87028,2.82794,2.748403,2.613439,3.08633,3.371767,3.185138,2.87028,2.87028
"8136981",2.540703,1.734325,1.538081,1.736028,1.634716,1.556058,1.93526,1.520826,1.587503,1.999823,1.370132,1.964736,1.468918
"8136983",8.875731,8.953677,8.370796,8.590269,9.155012,8.280556,8.536789,6.33428,8.346704,8.789313,7.85182,6.588965,7.139835
"8136985",5.745534,6.148802,6.030815,6.053018,6.4786,5.709462,5.933217,5.081171,5.469856,5.819668,5.474095,4.910186,5.745534
"8136987",6.152751,6.211277,5.960423,6.26586,6.603608,6.255022,6.359136,5.540861,6.152751,6.56338,6.284995,5.699907,5.523102
"8137006",2.266102,2.314774,2.07829,2.614233,2.260962,2.095793,2.095793,2.095793,2.095793,2.109076,1.798653,1.905833,2.095793
"8137008",11.0365,11.58613,11.79704,11.20204,11.0926,11.46411,10.63262,10.97005,11.21533,10.87432,11.34606,11.17342,10.79042
"8137010",4.406682,4.566642,4.347661,4.347661,4.802069,4.347661,4.404122,4.833794,4.347661,4.333421,4.076832,3.811949,4.251743
"8137040",2.717978,2.364751,2.253592,2.371449,2.942333,2.140661,2.478794,2.1522,3.932244,2.122382,2.102284,2.493406,2.44362
"8137042",2.360847,2.266102,2.141416,2.427658,2.323746,2.051377,2.266102,2.301416,2.297248,2.266102,2.055397,2.147436,2.730663
"8137044",5.255878,5.645103,5.579357,6.411292,5.841145,5.924133,5.556047,5.108092,5.030581,5.736672,5.498301,4.597585,4.936663
"8137046",5.113776,4.652803,4.792494,4.652803,4.74287,4.652803,4.652803,4.313557,4.560559,4.808856,4.502863,4.440433,4.616035
"8137048",2.883444,3.121474,2.883444,3.172691,3.319161,2.716241,3.016808,3.166627,2.825392,2.722916,2.774168,2.595906,2.883444
"8137050",4.282685,4.256844,4.766755,4.342011,4.27336,4.820566,4.561419,4.386117,3.857945,4.356001,4.510742,4.42665,4.356001
"8137054",9.188198,9.067549,8.468983,8.794027,8.850784,8.925465,9.147221,9.264205,9.439415,9.276348,9.193658,9.668802,9.46044
"8137081",5.041684,4.828255,4.926154,4.840255,5.032581,4.840255,4.840255,4.394033,4.630575,4.840255,4.594095,4.38239,5.147489
"8137089",2.272972,2.386479,2.331776,2.156455,2.400457,2.379848,2.315224,2.242365,1.972081,2.328289,2.077672,2.215684,2.097425
"8137091",6.780993,6.730519,6.840091,6.253936,6.928259,6.600181,6.690228,6.726184,6.920378,6.706006,6.735188,7.111892,6.735188
"8137101",7.151058,7.216094,7.07563,6.915944,7.15728,7.067647,7.053963,7.033033,7.398263,7.234088,7.23104,7.426291,7.064538
"8137112",7.755484,7.500701,7.027861,7.240156,7.740323,7.391257,7.391257,7.167891,7.591867,7.197438,7.391257,7.391257,7.418217
"8137118",6.767641,6.6411,6.721598,6.659108,6.695766,6.791506,6.243038,6.435495,6.726079,6.810187,6.659108,6.288475,6.659108
"8137131",4.416588,5.093394,5.562376,5.30582,4.79904,4.642412,4.97122,5.020307,4.289443,4.88168,4.572351,4.369113,4.546107
"8137133",6.881283,6.776687,6.860101,6.989491,6.735432,6.854582,6.735432,6.29327,6.097863,6.936349,6.704614,6.406377,6.735432
"8137151",6.86547,6.892177,7.256525,7.247294,7.326391,7.179967,6.91232,6.496176,6.499823,6.86547,6.689129,6.294147,6.54332
"8137183",6.720258,6.644089,7.084218,6.959395,6.773567,6.929213,6.644089,6.327164,6.126561,6.750081,6.605299,6.117176,6.38453
"8137202",6.541454,6.669232,6.129167,6.158739,6.388353,6.388872,6.299779,6.388353,6.571984,6.355574,6.586782,6.451028,6.468017
"8137208",6.97677,7.019914,7.251213,7.219094,7.090946,7.029853,7.33918,7.399089,6.271432,6.775871,6.682064,6.371297,6.240181
"8137215",5.128253,5.9737,5.997215,6.07945,5.75539,5.632246,6.12206,5.75539,5.438285,5.809022,5.861098,5.493712,5.404446
"8137219",5.287495,5.494484,5.778189,5.557122,5.701972,5.379993,5.315509,5.360324,5.304471,5.359538,5.355015,4.97802,5.212643
"8137223",2.920757,2.163719,2.030327,2.444808,3.152406,2.122601,1.91929,2.136848,2.136848,1.891542,1.916062,2.1082,2.363726
"8137225",8.33408,7.999721,8.126821,8.015877,8.224469,8.084434,7.994762,8.140678,7.710221,7.999721,7.999721,7.65135,7.83509
"8137228",6.644906,6.82124,7.474658,7.455256,6.915908,7.270955,7.120501,7.046407,6.697679,7.109585,7.016641,6.690028,6.710193
"8137232",4.338349,4.198962,4.685943,4.499739,4.345737,4.288639,4.199875,4.088456,3.603742,4.295681,3.888196,3.679799,4.082055
"8137240",2.972308,2.799035,2.927978,2.799035,2.907645,2.799035,2.799035,2.87267,2.766995,2.843808,2.605302,2.714761,2.745955
"8137244",3.827478,3.418874,3.450348,3.541104,3.613413,3.421053,3.656758,3.157529,3.414722,3.421053,3.398011,3.223381,3.488582
"8137250",2.751512,2.735655,2.804685,2.876679,3.41325,2.733691,2.91338,2.500676,3.490839,2.893704,2.546854,2.804614,2.75933
"8137252",5.254106,5.254106,5.632737,5.601961,5.549562,5.647401,5.297147,5.103972,4.802796,5.183659,5.186532,5.00396,5.053092
"8137257",4.953899,4.953899,5.049259,5.23951,5.058501,5.326805,5.054883,4.784404,4.530154,4.953899,4.787416,4.760725,4.560307
"8137264",4.330145,4.636978,4.843622,4.378731,4.347742,4.673051,4.491746,3.800815,4.358875,4.372445,4.330145,3.981048,4.117016
"8137271",5.585577,5.735306,6.129415,6.216725,6.349073,5.934097,5.791961,5.349513,5.183849,5.799076,5.60899,5.500206,5.680954
"8137280",5.664662,5.580092,5.987218,6.037025,5.649172,5.732923,5.546384,5.264912,5.496544,5.75364,5.685809,5.621026,5.101243
"8137310",7.263885,7.279837,7.163971,7.138459,7.076737,7.090596,7.048787,7.112934,6.837906,7.194767,6.975004,6.863145,6.972476
"8137330",7.781403,8.108604,8.071638,8.562275,8.408541,8.220711,7.973751,7.751278,7.214414,7.734205,7.436434,7.209764,7.30457
"8137332",5.809189,6.113153,6.319533,6.03155,5.631363,6.285429,6.03155,5.96131,5.680204,5.943377,6.140919,5.798167,6.121024
"8137334",6.595654,6.705204,7.207666,6.854979,6.707069,6.663682,6.705204,6.705204,6.745064,6.616098,6.705204,6.511387,6.705204
"8137336",5.791351,5.980347,6.30307,6.259229,6.149574,6.086585,5.839548,5.894542,5.415801,6.065752,5.715835,5.416529,5.743656
"8137352",8.022087,8.349142,8.060217,7.791347,8.018788,8.168105,7.704527,7.599377,8.032839,8.200216,8.123567,7.948573,8.027045
"8137381",7.359025,7.225611,7.082121,7.309957,7.225611,7.242686,7.225611,7.201047,7.225611,7.482802,7.334002,7.113658,7.225611
"8137404",9.157527,9.001669,8.884353,8.629535,9.043627,8.751352,8.782326,8.834432,8.953552,9.062498,8.551801,9.051802,8.948455
"8137414",8.684973,8.418682,8.559448,8.170905,8.488562,8.637641,8.507514,8.796346,9.214792,9.1834,8.796333,9.185334,9.147337
"8137433",3.48122,3.470788,4.19372,3.605274,3.418612,3.5966,3.330522,3.909317,2.942729,3.5966,3.5966,3.5966,3.909317
"8137435",3.91317,3.481622,2.828565,3.064365,4.044008,2.910929,3.216738,3.177234,2.991327,2.972007,3.123345,3.230825,2.673796
"8137437",2.608126,2.26769,2.613984,2.509384,2.420251,2.409702,2.482288,2.420251,2.420251,2.245662,2.267363,2.346707,2.174102
"8137448",7.728346,7.947307,7.413792,7.957026,7.565708,7.577037,8.138997,7.983129,7.627351,7.49052,7.613467,7.712276,7.73951
"8137464",7.949797,7.69755,7.926397,5.822536,7.133629,6.286958,6.199728,6.926023,7.902442,6.859092,7.488394,8.039908,7.840848
"8137466",3.655064,2.760149,2.654155,2.760149,3.580495,2.671488,2.760149,2.660584,2.640303,2.743721,2.760149,2.205333,2.82861
"8137468",5.688429,5.378672,5.960953,6.117722,5.588376,6.072198,5.810381,5.688429,5.599335,5.861033,5.431304,5.485178,5.497006
"8137470",5.167974,5.552238,5.561697,5.139202,5.465881,5.324456,4.906075,4.993498,5.001739,4.987706,5.147704,4.674229,5.020779
"8137472",4.576548,4.962029,4.917224,5.209709,4.768871,5.169535,4.962029,4.803055,4.606313,4.97677,4.658814,4.990397,4.832643
"8137474",6.596589,6.658623,6.092085,6.426775,6.618963,6.513019,6.408917,6.506921,7.028852,6.35002,7.113621,6.613503,6.950018
"8137483",5.006599,5.127698,4.860404,5.027996,4.649693,4.627979,4.701754,3.976533,3.748979,4.381829,4.416588,4.121159,4.236485
"8137485",4.588482,4.427877,5.184696,4.698414,4.608724,4.854547,4.394696,4.584984,4.161366,5.065753,4.402318,4.284038,4.362585
"8137517",5.364914,5.126492,5.256158,5.198801,5.370653,5.271678,5.116373,4.777411,4.334467,5.126492,5.130847,4.587968,4.920833
"8137524",4.785039,3.959316,4.249385,4.326131,4.363725,4.039391,4.249385,4.43717,4.021024,4.464739,4.340411,3.74559,4.063397
"8137526",8.270723,7.579821,6.89188,8.289835,8.722555,7.276057,8.628051,7.69904,9.153661,9.702547,8.535041,9.251369,9.779961
"8137537",5.660313,5.953096,6.15559,6.094543,5.87555,5.995041,5.969096,5.571846,5.502184,5.900891,5.756672,5.302387,5.50664
"8137542",7.152948,7.368016,7.230958,6.699746,7.199753,7.145968,6.924471,7.141651,7.339334,7.158949,7.199753,7.362985,7.4419
"8137558",6.809727,6.903787,6.591545,6.382133,6.521592,6.754104,6.539633,6.7308,7.289605,6.511655,6.683555,7.177646,6.954342
"8137566",5.186967,4.987742,5.016846,5.07894,5.326347,4.900161,5.009206,4.534231,4.776965,4.935389,4.916855,4.916855,4.695369
"8137582",3.3487,3.060028,3.131523,3.298017,3.102856,3.131523,3.131523,3.111164,3.193278,3.19959,3.073578,3.131523,3.102856
"8137584",8.244932,7.877732,7.171374,7.379151,7.353641,7.541212,7.871375,7.94218,8.397327,8.130669,8.104687,8.546926,8.25403
"8137596",8.268009,8.653157,8.265696,8.304911,8.370905,8.541854,8.545173,8.82706,8.964928,8.860813,8.939954,8.976719,9.010872
"8137627",8.488354,8.374819,8.329623,8.164874,8.061166,8.742038,8.614155,8.343793,8.767351,8.802724,8.293297,8.54651,8.788012
"8137635",4.8672,4.965799,5.399664,5.133208,5.236247,5.322362,5.07809,4.916824,4.601192,5.159686,5.073377,4.853359,5.319766
"8137637",4.97595,4.363725,4.581647,4.660309,4.363725,4.336107,4.484176,4.247133,4.299068,4.528068,4.363725,3.989191,4.314827
"8137639",7.022207,6.962759,6.59492,6.510335,7.202136,6.906311,6.930892,6.846407,7.285312,7.085446,6.778922,7.363587,7.685078
"8137666",4.720364,5.475455,4.489237,5.412573,5.025807,5.848127,4.963142,5.095454,6.140529,4.790731,5.730505,6.130122,6.313826
"8137668",4.574792,5.211359,4.73127,4.744908,4.566399,5.349935,4.416588,5.717434,4.882434,4.755876,4.375491,5.269508,5.443245
"8137670",9.889131,6.656426,8.816818,6.927789,8.734589,8.264515,7.537813,7.084868,9.539653,9.831745,8.39405,9.690641,9.369893
"8137675",7.946369,6.933109,6.980268,6.739802,7.55437,7.167023,6.980268,6.644762,6.657716,6.904457,6.708651,7.299069,6.840496
"8137680",6.454894,5.593587,6.371103,5.759883,5.963432,5.624415,5.800507,5.309412,5.45047,5.883387,5.319418,4.716881,5.388089
